company_id,company_name,num_laid_off,pct_laid_off,industry,office,country_code,country,region,continent,date_announced,year,quarter,month,weekday,week,stage,mn_raised_dollar,source
505,Clari,20,NA,Sales,SF Bay Area,USA,United States,Northern America,North America,2023-02-06,2023,Q1,2,Monday,6,Series F,496,https://www.businessinsider.com/tech-layoffs-workato-clari-unicorn-startups-headcount-reduction-job-cuts-2023-2
393,C6 Bank,NA,NA,Finance,Sao Paulo,BRA,Brazil,Latin America and the Caribbean,South America,2023-02-06,2023,Q1,2,Monday,6,Unknown,2300,https://www1.folha.uol.com.br/mercado/2023/02/c6-bank-demite-funcionarios-e-prepara-reestruturacao.shtml
656,Daraz,NA,0.11,Retail,Singapore,SGP,Singapore,South-eastern Asia,Asia,2023-02-06,2023,Q1,2,Monday,6,Unknown,NA,https://propakistani.pk/2023/02/06/daraz-to-layoff-11-workforce-due-to-extremely-difficult-market-conditions/
738,Drift,59,NA,Marketing,Boston,USA,United States,Northern America,North America,2023-02-06,2023,Q1,2,Monday,6,Acquired,107,https://www.bizjournals.com/boston/news/2023/02/06/drift-layoffs-2023-economic-conditions.html
2394,TenureX,NA,NA,Finance,Tel Aviv,ISR,Israel,Western Asia,Asia,2023-02-06,2023,Q1,2,Monday,6,Seed,6,https://www.calcalistech.com/ctechnews/article/b1bsh963o
768,eBay,500,0.04,Retail,SF Bay Area,USA,United States,Northern America,North America,2023-02-07,2023,Q1,2,Tuesday,6,Post-IPO,1200,https://www.reuters.com/technology/ebay-lay-off-500-employees-2023-02-07/
2120,SecureWorks,212,0.09,Security,Atlanta,USA,United States,Northern America,North America,2023-02-07,2023,Q1,2,Tuesday,6,Post-IPO,83,https://www.marketwatch.com/story/secureworks-to-cut-9-of-its-workforce-as-layoffs-could-affect-more-than-200-employees-01675779796
2083,Salesloft,100,0.1,Sales,Atlanta,USA,United States,Northern America,North America,2023-02-07,2023,Q1,2,Tuesday,6,Acquired,245,https://www.bizjournals.com/atlanta/news/2023/02/07/salesloft-lays-off-workers.amp.html
1380,LearnUpon,27,0.09,Education,Dublin,IRL,Ireland,Northern Europe,Europe,2023-02-07,2023,Q1,2,Tuesday,6,Private Equity,56,https://www.independent.ie/business/technology/learnupon-to-let-27-go-as-tech-layoffs-continue-42331418.html
2781,Zoom,1300,0.15,Other,SF Bay Area,USA,United States,Northern America,North America,2023-02-07,2023,Q1,2,Tuesday,6,Post-IPO,276,https://www.cnbc.com/2023/02/07/zoom-to-lay-off-1300-employees-or-about-15percent-of-its-workforce.html
2094,Sana Benefits,NA,0.19,HR,Austin,USA,United States,Northern America,North America,2023-02-07,2023,Q1,2,Tuesday,6,Series B,106,https://www.sanabenefits.com/blog/a-letter-from-ceo-and-co-founder-will-young-to-sana-employees/
1734,Openpay,83,1,Finance,Melbourne,AUS,Australia,Australia and New Zealand,Oceania,2023-02-07,2023,Q1,2,Tuesday,6,Post-IPO,299,https://www.9news.com.au/finance/openpay-buy-now-pay-later-collapses-asx-listed-company/1fd1c0d8-4215-4e64-a9ed-9381e0d3f1a5
1338,Koho,NA,0.14,Finance,Toronto,CAN,Canada,Northern America,North America,2023-02-08,2023,Q1,2,Wednesday,6,Series D,278,https://betakit.com/koho-lays-off-14-percent-of-staff/
52,Affirm,500,0.19,Finance,SF Bay Area,USA,United States,Northern America,North America,2023-02-08,2023,Q1,2,Wednesday,6,Post-IPO,1500,https://www.wsj.com/articles/affirm-cuts-500-employees-19-of-its-workforce-11675897002
809,Equitybee,24,0.25,Finance,SF Bay Area,USA,United States,Northern America,North America,2023-02-08,2023,Q1,2,Wednesday,6,Series B,85,https://www.calcalistech.com/ctechnews/article/h1jkvzwpo
1070,Gusto,126,0.05,HR,SF Bay Area,USA,United States,Northern America,North America,2023-02-08,2023,Q1,2,Wednesday,6,Series E,746,https://gusto.com/company-news/josh-reeves-message-to-all-gusto
1519,Medly,NA,1,Healthcare,New York City,USA,United States,Northern America,North America,2023-02-08,2023,Q1,2,Wednesday,6,Series C,100,https://www.businessinsider.com/medly-is-shutting-down-after-pharmacy-startup-declared-bankruptcy-2023-2
223,Baraja,NA,0.75,Transportation,Sydney,AUS,Australia,Australia and New Zealand,Oceania,2023-02-08,2023,Q1,2,Wednesday,6,Unknown,63,https://www.news.com.au/finance/business/technology/australian-driverless-car-startup-baraja-worth-300m-sacks-75-per-cent-of-staff/news-story/c7c36ac5afded8f5171e8cc0ec5a71af
230,Beam Benefits,31,0.08,Healthcare,Columbus,USA,United States,Northern America,North America,2023-02-08,2023,Q1,2,Wednesday,6,Series E,168,https://www.bizjournals.com/columbus/inno/stories/news/2023/02/16/beam-benefits-job-cuts.html
1023,Gong,80,0.07,Sales,SF Bay Area,USA,United States,Northern America,North America,2023-02-08,2023,Q1,2,Wednesday,6,Series E,583,https://www.calcalistech.com/ctechnews/article/hjyj6811as
1017,GoDaddy,530,0.08,Marketing,Phoenix,USA,United States,Northern America,North America,2023-02-08,2023,Q1,2,Wednesday,6,Post-IPO,800,https://techstartups.com/2023/02/08/godaddy-to-lay-off-8-of-its-workforce-or-about-530-employees-amid-global-economic-slowdown/
1637,Nearmap,NA,0.2,Construction,Sydney,AUS,Australia,Australia and New Zealand,Oceania,2023-02-08,2023,Q1,2,Wednesday,6,Acquired,15,https://www.afr.com/technology/c-suite-coup-mass-layoffs-at-nearmap-as-us-owner-wields-axe-20230207-p5cil4
2600,Veriff,66,0.12,Security,Tallinn,EST,Estonia,Northern Europe,Europe,2023-02-09,2023,Q1,2,Thursday,6,Series C,192,https://digipro.geenius.ee/rubriik/uudis/veriff-koondab-66-tootajat-kotkas-meie-kasvuplaan-oli-oluliselt-ambitsioonikam/
2004,REE Automotive,31,0.11,Transportation,Tel Aviv,ISR,Israel,Western Asia,Asia,2023-02-09,2023,Q1,2,Thursday,6,Post-IPO,317,https://www.calcalistech.com/ctechnews/article/s16tkompi
996,GitHub,NA,0.1,Product,SF Bay Area,USA,United States,Northern America,North America,2023-02-09,2023,Q1,2,Thursday,6,Acquired,350,https://fortune.com/2023/02/09/github-is-laying-off-10-of-staff-and-cutting-down-office-space/
225,Bark,126,0.12,Retail,New York City,USA,United States,Northern America,North America,2023-02-09,2023,Q1,2,Thursday,6,Post-IPO,NA,https://investors.bark.co/news/news-details/2023/BARK-Reports-Third-Quarter-Fiscal-Year-2023-Results/default.aspx
688,Deliveroo,350,0.09,Food,London,GBR,United Kingdom,Northern Europe,Europe,2023-02-09,2023,Q1,2,Thursday,6,Post-IPO,1700,https://news.sky.com/story/deliveroo-to-cut-hundreds-of-jobs-globally-and-uk-to-be-worst-hit-12806890
1741,Oportun,155,0.1,Finance,SF Bay Area,USA,United States,Northern America,North America,2023-02-09,2023,Q1,2,Thursday,6,Post-IPO,566,https://seekingalpha.com/news/3934558-oportun-financial-to-lay-off-10-of-headcount-reports-q4-prelim-results
1959,Quillt,NA,NA,Media,St. Louis,USA,United States,Northern America,North America,2023-02-09,2023,Q1,2,Thursday,6,Unknown,NA,https://www.bizjournals.com/stlouis/inno/stories/news/2023/02/09/quillt-layoffs-digital-publishing.html
1558,Misfits Market,649,0.33,Food,Philadelphia,USA,United States,Northern America,North America,2023-02-09,2023,Q1,2,Thursday,6,Series C,526,https://www.bizjournals.com/philadelphia/inno/stories/news/2023/02/09/misfits-market-layoffs-delanco-philadelphia.html
1710,Olive AI,215,0.35,Healthcare,Columbus,USA,United States,Northern America,North America,2023-02-09,2023,Q1,2,Thursday,6,Series H,856,https://www.axios.com/pro/health-tech-deals/2023/02/09/olive-ai-lays-off-third-company
2675,WeTrade,NA,1,Crypto,Bengaluru,IND,India,Southern Asia,Asia,2023-02-09,2023,Q1,2,Thursday,6,Unknown,NA,https://inc42.com/buzz/bengaluru-based-crypto-startup-wetrade-shuts-operations-amidst-hostile-ambience/
2729,Yahoo,1600,0.2,Consumer,SF Bay Area,USA,United States,Northern America,North America,2023-02-09,2023,Q1,2,Thursday,6,Acquired,6,https://www.axios.com/2023/02/09/yahoo-layoffs-2023-tech-media-companies
997,GitLab,130,0.07,Product,SF Bay Area,USA,United States,Northern America,North America,2023-02-09,2023,Q1,2,Thursday,6,Post-IPO,413,https://www.cnbc.com/2023/02/09/gitlab-layoffs-company-to-cut-7percent-of-staff-or-about-130-employees.html
2445,TikTok India,40,NA,Consumer,Mumbai,IND,India,Southern Asia,Asia,2023-02-10,2023,Q1,2,Friday,6,Acquired,9400,https://www.livemint.com/technology/tech-news/tiktok-sacks-entire-india-staff-report-11676001745604.html
2496,TripleLift,100,0.2,Marketing,New York City,USA,United States,Northern America,North America,2023-02-10,2023,Q1,2,Friday,6,Acquired,16,https://www.adexchanger.com/online-advertising/triplelift-announces-layoffs-the-latest-in-a-miserable-trend/
2451,Titan Medical,48,0.72,Healthcare,Toronto,CAN,Canada,Northern America,North America,2023-02-10,2023,Q1,2,Friday,6,Post-IPO,278,https://www.fiercebiotech.com/medtech/titan-medical-lays-70-staff-search-buyer-comes-short
1730,Open Co,NA,NA,Finance,Sao Paulo,BRA,Brazil,Latin America and the Caribbean,South America,2023-02-10,2023,Q1,2,Friday,6,Series D,140,https://docs.google.com/spreadsheets/d/1DBlNWL0LlbZf7vDoxy-c1IpBfK9-poS25x3JB7c8ip0/edit#gid=0
2699,Wonderschool,NA,NA,Education,SF Bay Area,USA,United States,Northern America,North America,2023-02-10,2023,Q1,2,Friday,6,Series A,24,https://docs.google.com/spreadsheets/d/1mbU0_yDWVexaz-zjeE5i6sDwx8NqWZd2Ru4ZdQxxYxQ/edit#gid=0
2041,Rigetti Computing,NA,0.28,Hardware,SF Bay Area,USA,United States,Northern America,North America,2023-02-10,2023,Q1,2,Friday,6,Post-IPO,298,https://www.marketwatch.com/story/rigetti-computing-to-slash-28-of-jobs-59be433b
2342,Syft Technologies,30,0.2,Manufacturing,Auckland,NZL,New Zealand,Australia and New Zealand,Oceania,2023-02-10,2023,Q1,2,Friday,6,Private Equity,NA,https://www.stuff.co.nz/business/better-business/131199817/christchurch-tech-company-syft-to-shed-20-of-its-workforce
1575,Moladin,360,0.11,Transportation,Jakarta,IDN,Indonesia,South-eastern Asia,Asia,2023-02-12,2023,Q1,2,Sunday,6,Series B,138,https://aimgroup.com/2023/02/12/used-car-marketplace-moladin-lays-off-360/
1247,iRobot,85,0.07,Consumer,Boston,USA,United States,Northern America,North America,2023-02-13,2023,Q1,2,Monday,7,Acquired,30,https://www.cnbc.com/2023/02/13/irobot-layoffs-7percent-of-workforce-at-roomba-maker-let-go.html
443,Casavo,NA,0.3,Real Estate,Milan,ITA,Italy,Southern Europe,Europe,2023-02-13,2023,Q1,2,Monday,7,Unknown,708,https://casavo.com/blog/a-difficult-decision-to-strengthen-casavos-foundations-for-the-future/
1845,PetLove,94,NA,Retail,Sao Paulo,BRA,Brazil,Latin America and the Caribbean,South America,2023-02-13,2023,Q1,2,Monday,7,Series C,225,https://oglobo.globo.com/blogs/capital/post/2023/02/petlove-demite-quase-cem-funcionarios.ghtml
1418,LinkedIn,NA,NA,Recruiting,SF Bay Area,USA,United States,Northern America,North America,2023-02-13,2023,Q1,2,Monday,7,Acquired,154,https://www.theinformation.com/articles/microsofts-linkedin-lays-off-staff-amid-hiring-slowdown
1477,Magic Eden,22,NA,Crypto,SF Bay Area,USA,United States,Northern America,North America,2023-02-13,2023,Q1,2,Monday,7,Series B,170,https://decrypt.co/121253/layoffs-hit-solana-nft-marketplace-magic-eden-sheds-22-employees
561,Collective Health,54,NA,Healthcare,SF Bay Area,USA,United States,Northern America,North America,2023-02-13,2023,Q1,2,Monday,7,Series F,719,https://www.linkedin.com/feed/update/urn:li:activity:7031422708764581888/
2525,Twilio,1500,0.17,Other,SF Bay Area,USA,United States,Northern America,North America,2023-02-13,2023,Q1,2,Monday,7,Post-IPO,614,https://www.cnbc.com/2023/02/13/twilio-layoffs-1500-employees-17percent-of-workforce.html
930,Foodpanda,NA,NA,Food,Singapore,SGP,Singapore,South-eastern Asia,Asia,2023-02-13,2023,Q1,2,Monday,7,Acquired,749,https://www.techinasia.com/foodpanda-layoff-feb23
797,EMX Digital,100,1,Marketing,New York City,USA,United States,Northern America,North America,2023-02-13,2023,Q1,2,Monday,7,Unknown,NA,https://www.businessinsider.com/big-village-bankruptcy-emx-digital-employees-furious-about-layoffs-severance-2023-2
989,Getir,NA,NA,Food,London,GBR,United Kingdom,Northern Europe,Europe,2023-02-13,2023,Q1,2,Monday,7,Series E,1800,https://sifted.eu/articles/getir-layoff-uk-staff-gorillas-merger-news/
780,Electric,141,0.25,Other,New York City,USA,United States,Northern America,North America,2023-02-13,2023,Q1,2,Monday,7,Series D,212,https://www.electric.ai/blog/open-letter-feb-2023
1072,HackerEarth,NA,0.08,HR,SF Bay Area,USA,United States,Northern America,North America,2023-02-14,2023,Q1,2,Tuesday,7,Series B,11,https://inc42.com/buzz/prime-venture-backed-hackerearth-trims-workforce-introduces-pay-cut-globally/
2541,Udemy,NA,0.1,Education,SF Bay Area,USA,United States,Northern America,North America,2023-02-14,2023,Q1,2,Tuesday,7,Post-IPO,311,https://about.udemy.com/udemy-news/a-message-from-gregg-coccari-ceo-of-udemy/
290,Blackbaud,500,0.14,Other,Charleston,USA,United States,Northern America,North America,2023-02-14,2023,Q1,2,Tuesday,7,Post-IPO,NA,https://www.postandcourier.com/business/sc-tech-employer-blackbaud-has-cut-about-500-jobs-since-last-year/article_ef9dd60a-ac9b-11ed-8c4a-bbbeb9f0cda5.html
566,CommerceHub,371,0.31,Retail,Albany,USA,United States,Northern America,North America,2023-02-14,2023,Q1,2,Tuesday,7,Acquired,NA,https://www.bizjournals.com/albany/news/2023/02/14/commercehub-channeladvisor-tech-layoffs.html
1846,PhableCare,NA,0.7,Healthcare,Bengaluru,IND,India,Southern Asia,Asia,2023-02-14,2023,Q1,2,Tuesday,7,Series B,40,https://inc42.com/buzz/exclusive-hundreds-of-layoffs-delayed-salaries-is-kalaari-backed-phablecare-the-latest-startup-to-bite-the-dust/
746,Dropp,60,1,Retail,Berlin,DEU,Germany,Western Europe,Europe,2023-02-14,2023,Q1,2,Tuesday,7,Unknown,2,https://www.businessinsider.de/gruenderszene/business/dropp-insolvenz-betrieb-eingestellt-arive/
1550,Milkrun,NA,0.2,Food,Sydney,AUS,Australia,Australia and New Zealand,Oceania,2023-02-15,2023,Q1,2,Wednesday,7,Series A,86,https://www.smh.com.au/technology/milkrun-slashes-workforce-closes-delivery-hubs-in-cash-crunch-20230215-p5ckny.html
1259,Jellysmack,208,NA,Media,Paris,FRA,France,Western Europe,Europe,2023-02-15,2023,Q1,2,Wednesday,7,Series C,22,https://www.theinformation.com/articles/jellysmack-aims-to-cut-200-french-workers
2696,Wix,370,0.06,Marketing,Tel Aviv,ISR,Israel,Western Asia,Asia,2023-02-15,2023,Q1,2,Wednesday,7,Post-IPO,58,https://www.calcalistech.com/ctechnews/article/s1lsqn5as
2356,Tackle,NA,0.15,Other,Boise,USA,United States,Northern America,North America,2023-02-15,2023,Q1,2,Wednesday,7,Series C,148,https://tackle.io/resources/company-news/tackle-update-from-ceo-john-jahnke/
2138,ServiceTitan,221,0.08,Sales,Los Angeles,USA,United States,Northern America,North America,2023-02-15,2023,Q1,2,Wednesday,7,Series G,1100,https://www.theinformation.com/briefings/servicetitan-cuts-8-percent-of-workforce
1694,Observe.AI,NA,NA,Support,SF Bay Area,USA,United States,Northern America,North America,2023-02-15,2023,Q1,2,Wednesday,7,Series C,214,https://www.channelfutures.com/business-models/observe-ai-layoffs-could-impact-partners-ability-to-sell
1578,Momentive,NA,0.14,Marketing,SF Bay Area,USA,United States,Northern America,North America,2023-02-15,2023,Q1,2,Wednesday,7,Post-IPO,1100,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001739936/b9e6bc4a-1447-4316-be95-a69aca1214cb.pdf
2012,Religion of Sports,NA,NA,Media,Los Angeles,USA,United States,Northern America,North America,2023-02-15,2023,Q1,2,Wednesday,7,Series B,63,https://www.nytimes.com/2023/02/15/arts/podcast-industry-spotify.html
713,Divvy Homes,NA,NA,Real Estate,SF Bay Area,USA,United States,Northern America,North America,2023-02-15,2023,Q1,2,Wednesday,7,Series B,180,https://www.inman.com/2023/02/15/divvy-homes-employees-say-there-has-been-another-round-of-layoffs/
2617,Vicarious Surgical,NA,0.14,Healthcare,Boston,USA,United States,Northern America,North America,2023-02-15,2023,Q1,2,Wednesday,7,Post-IPO,185,https://www.medtechdive.com/news/RBOT-Vicarious-Baxter-BAX-layoffs/642848/
706,DigitalOcean,200,0.11,Infrastructure,New York City,USA,United States,Northern America,North America,2023-02-15,2023,Q1,2,Wednesday,7,Post-IPO,491,https://www.theregister.com/2023/02/15/digitalocean_layoffs/
2266,Sprinklr,100,0.04,Support,New York City,USA,United States,Northern America,North America,2023-02-15,2023,Q1,2,Wednesday,7,Post-IPO,429,https://techcrunch.com/2023/02/15/sprinklr-layoffs-2023/
251,Betterment,28,NA,Finance,New York City,USA,United States,Northern America,North America,2023-02-15,2023,Q1,2,Wednesday,7,Series F,435,https://www.businessinsider.com/betterment-layoffs-digital-wealth-management-firm-cuts-costs-2023-2
1639,Neon,210,0.09,Finance,Sao Paulo,BRA,Brazil,Latin America and the Caribbean,South America,2023-02-15,2023,Q1,2,Wednesday,7,Series D,720,https://www.seudinheiro.com/2023/empresas/unicornio-neon-banco-digital-demissao-em-massa-lils/
719,DocuSign,680,0.1,Sales,SF Bay Area,USA,United States,Northern America,North America,2023-02-16,2023,Q1,2,Thursday,7,Post-IPO,536,https://www.cnbc.com/2023/02/16/docusign-layoffs-company-to-cut-10percent-of-workforce.html
1854,Pico Interactive,400,0.2,Other,SF Bay Area,USA,United States,Northern America,North America,2023-02-16,2023,Q1,2,Thursday,7,Acquired,62,https://pandaily.com/pico-starts-small-scale-layoffs-new-products-to-be-unveiled-in-april/
2414,The RealReal,230,0.07,Retail,SF Bay Area,USA,United States,Northern America,North America,2023-02-16,2023,Q1,2,Thursday,7,Post-IPO,356,https://www.theinformation.com/briefings/the-realreal-to-cut-7-of-headcount-close-some-stores-and-offices
588,Convoy,NA,NA,Logistics,Atlanta,USA,United States,Northern America,North America,2023-02-16,2023,Q1,2,Thursday,7,Series E,1100,https://techcrunch.com/2023/02/16/trucking-app-convoy-layoffs-restructuring/
2214,Smartsheet,85,0.03,Other,Seattle,USA,United States,Northern America,North America,2023-02-16,2023,Q1,2,Thursday,7,Post-IPO,152,https://www.bizjournals.com/seattle/news/2023/02/16/smartsheet-lays-off-85-employees-globally.html
702,Digimarc,NA,NA,Other,Portland,USA,United States,Northern America,North America,2023-02-17,2023,Q1,2,Friday,7,Post-IPO,105,https://www.oregonlive.com/silicon-forest/2023/02/oregon-tech-company-digimarc-will-lay-off-17-of-its-workforce.html
2393,Tencent,300,NA,Consumer,Shenzen,CHN,China,Eastern Asia,Asia,2023-02-17,2023,Q1,2,Friday,7,Post-IPO,12600,https://brandequity.economictimes.indiatimes.com/news/digital/tencent-says-is-making-personnel-adjustments-after-report-of-layoffs/97998975
832,Evernote,129,NA,Consumer,SF Bay Area,USA,United States,Northern America,North America,2023-02-17,2023,Q1,2,Friday,7,Acquired,290,https://techcrunch.com/2023/02/27/bending-spoons-lays-off-129-evernote-staffers/
2024,Reserve,NA,NA,Crypto,SF Bay Area,USA,United States,Northern America,North America,2023-02-17,2023,Q1,2,Friday,7,Unknown,NA,https://www.linkedin.com/posts/constanza-ag%C3%BCero-ingravidi_job-board-reserves-talent-activity-7030942387006750720-abHD/
1546,Micron,2400,0.05,Hardware,Boise,USA,United States,Northern America,North America,2023-02-17,2023,Q1,2,Friday,7,Post-IPO,50,https://www.ktvb.com/article/money/business/micron-workforce-reduction-15-percent-worldwide-computer-memory-semiconductors-technology/277-d45fa4ac-e85f-4594-8ced-af9f4dc8911a
483,Chipper Cash,100,0.33,Finance,SF Bay Area,USA,United States,Northern America,North America,2023-02-17,2023,Q1,2,Friday,7,Series C,302,https://techweez.com/2023/02/18/chipper-cash-fires-a-third-of-its-workforce/
1142,HP,100,NA,Hardware,Tel Aviv,ISR,Israel,Western Asia,Asia,2023-02-19,2023,Q1,2,Sunday,7,Post-IPO,4200,https://www.themarker.com/technation/2023-02-19/ty-article/.premium/00000186-692c-d22b-ad9e-7f6e08aa0000
1614,MyGate,200,0.3,Other,Bengaluru,IND,India,Southern Asia,Asia,2023-02-20,2023,Q1,2,Monday,8,Series B,79,https://inc42.com/buzz/bengaluru-based-mygate-lays-off-30-workforce-amid-funding-winter/
886,Fipola,NA,1,Food,Chennai,IND,India,Southern Asia,Asia,2023-02-20,2023,Q1,2,Monday,8,Series A,9,https://www.medianews4u.com/meat-d2c-fipola-shuts-ops-liquidation-process-on-to-clear-dues-by-april-2023/
1319,Kinde,8,0.28,Other,Sydney,AUS,Australia,Australia and New Zealand,Oceania,2023-02-20,2023,Q1,2,Monday,8,Seed,10,https://www.news.com.au/finance/work/at-work/sydney-technology-company-kinde-lays-off-285-of-staff-as-focus-moves-to-product-team/news-story/618e97ecfe4b7e088a6ff39a70a78bcb
887,Fireblocks,30,0.05,Crypto,New York City,USA,United States,Northern America,North America,2023-02-20,2023,Q1,2,Monday,8,Series E,1000,https://www.calcalistech.com/ctechnews/article/rksbjrxro
1895,Polygon,100,0.2,Crypto,Bengaluru,IND,India,Southern Asia,Asia,2023-02-21,2023,Q1,2,Tuesday,8,Unknown,451,https://inc42.com/buzz/polygon-lays-off-20-of-its-workforce-as-part-of-consolidation-process/
611,Criteo,NA,NA,Marketing,Paris,FRA,France,Western Europe,Europe,2023-02-21,2023,Q1,2,Tuesday,8,Post-IPO,61,https://digiday.com/media-buying/criteo-adds-to-the-ongoing-wave-of-ad-tech-layoffs/
818,Ethos Life,50,NA,Finance,SF Bay Area,USA,United States,Northern America,North America,2023-02-21,2023,Q1,2,Tuesday,8,Series D,406,https://www.coverager.com/ethos-conducts-another-round-of-layoffs/
1050,Green Labs,350,0.7,Food,Seoul,KOR,South Korea,Eastern Asia,Asia,2023-02-21,2023,Q1,2,Tuesday,8,Series C,214,https://techcrunch.com/2023/03/30/green-labs-secures-38-4m-in-debt-financing-about-a-month-after-conducting-layoff/
314,Bolt,17,NA,Transportation,Lagos,NGA,Nigeria,Sub-Saharan Africa,Africa,2023-02-21,2023,Q1,2,Tuesday,8,Series F,NA,https://techpoint.africa/2023/02/21/bolt-lays-off-17-of-its-70-workers-in-nigeria/
2744,Zalando,NA,NA,Retail,Berlin,DEU,Germany,Western Europe,Europe,2023-02-21,2023,Q1,2,Tuesday,8,Post-IPO,467,https://www.reuters.com/business/retail-consumer/online-fashion-retailer-zalando-cutting-hundreds-jobs-2023-02-21/
1826,PeerStreet,NA,NA,Real Estate,Los Angeles,USA,United States,Northern America,North America,2023-02-21,2023,Q1,2,Tuesday,8,Series C,121,https://www.bizjournals.com/triangle/inno/stories/news/2023/02/21/more-tech-layoffs-hit-north-carolina.html
226,Basis Technologies,40,0.04,Marketing,Chicago,USA,United States,Northern America,North America,2023-02-21,2023,Q1,2,Tuesday,8,Series B,52,https://www.mediapost.com/publications/article/382752/basis-technologies-lays-off-employees-as-it-restru.html
618,Crunchyroll,85,NA,Media,Tokyo,JPN,Japan,Eastern Asia,Asia,2023-02-21,2023,Q1,2,Tuesday,8,Unknown,26,https://www.animenewsnetwork.com/news/2023-02-21/crunchyroll-lays-off-approximately-85-employees-globally/.195161
1432,Locomation,NA,1,Transportation,Pittsburgh,USA,United States,Northern America,North America,2023-02-22,2023,Q1,2,Wednesday,8,Seed,57,https://www.bizjournals.com/pittsburgh/news/2023/02/22/locomation-shutting-down-operations-out-of-fund.html
144,Arch Oncology,NA,NA,Healthcare,St. Louis,USA,United States,Northern America,North America,2023-02-22,2023,Q1,2,Wednesday,8,Series C,155,https://www.bizjournals.com/stlouis/inno/stories/news/2023/02/22/arch-oncology-layoffs-leaves-cortex-office.html
2373,TaskUs,186,NA,Support,San Antonio,USA,United States,Northern America,North America,2023-02-22,2023,Q1,2,Wednesday,8,Post-IPO,279,https://www.expressnews.com/business/article/taskus-layoff-186-employees-san-antonio-17798813.php
1186,Immutable,NA,0.11,Crypto,Sydney,AUS,Australia,Australia and New Zealand,Oceania,2023-02-22,2023,Q1,2,Wednesday,8,Series C,279,https://www.smh.com.au/technology/australia-s-biggest-crypto-gaming-start-up-slashes-staff-20230222-p5cmii.html
1269,Jounce Therapeutics,NA,0.57,Healthcare,Boston,USA,United States,Northern America,North America,2023-02-22,2023,Q1,2,Wednesday,8,Acquired,194,https://www.globenewswire.com/news-release/2023/02/22/2613789/0/en/Jounce-Therapeutics-Announces-Restructuring.html
2344,Synamedia,200,0.12,Media,London,GBR,United Kingdom,Northern Europe,Europe,2023-02-22,2023,Q1,2,Wednesday,8,Unknown,NA,https://www.calcalistech.com/ctechnews/article/hk2uvdqcs
1538,Messari,NA,0.15,Crypto,New York City,USA,United States,Northern America,North America,2023-02-23,2023,Q1,2,Thursday,8,Series B,61,https://www.coindesk.com/business/2023/02/23/crypto-analytics-firm-messari-cuts-15-workforce-as-part-of-restructuring/
1720,OneFootball,150,0.32,Marketing,Berlin,DEU,Germany,Western Europe,Europe,2023-02-23,2023,Q1,2,Thursday,8,Series D,442,https://www.businessinsider.de/gruenderszene/business/massenentlassung-onefootball/
2616,Vibrent Health,NA,0.13,Healthcare,Washington D.C.,USA,United States,Northern America,North America,2023-02-23,2023,Q1,2,Thursday,8,Unknown,NA,https://www.bizjournals.com/washington/news/2023/02/23/fairfax-vibrent-health-tech-data-startup-layoffs.html
2406,The Iconic,69,0.06,Retail,Sydney,AUS,Australia,Australia and New Zealand,Oceania,2023-02-23,2023,Q1,2,Thursday,8,Unknown,NA,https://insideretail.com.au/business/the-iconic-culls-69-roles-as-it-morphs-from-marketplace-to-platform-202302
1533,Merative,200,0.1,Healthcare,Ann Arbor,USA,United States,Northern America,North America,2023-02-23,2023,Q1,2,Thursday,8,Acquired,NA,https://www.theregister.com/2023/02/23/merative_job_cuts_ibm_watson/
2311,StrongDM,40,NA,Infrastructure,SF Bay Area,USA,United States,Northern America,North America,2023-02-23,2023,Q1,2,Thursday,8,Series B,76,https://www.strongdm.com/blog/strongdm-company-update-letter-from-ceo-to-staff
835,EVgo,40,NA,Transportation,Los Angeles,USA,United States,Northern America,North America,2023-02-23,2023,Q1,2,Thursday,8,Post-IPO,400,https://www.businesswire.com/news/home/20230223005797/en/EVgo-Inc.-Aligns-Organization-Around-Growing-Its-Charging-Network
655,Dapper Labs,NA,0.2,Crypto,Vancouver,CAN,Canada,Northern America,North America,2023-02-23,2023,Q1,2,Thursday,8,Series D,607,https://www.theblock.co/post/214755/dapper-labs-said-to-lay-off-20-more-of-its-full-time-employees
2592,Velodyne Lidar,220,NA,Transportation,SF Bay Area,USA,United States,Northern America,North America,2023-02-24,2023,Q1,2,Friday,8,Acquired,575,https://www.mercurynews.com/2023/02/24/tech-biotech-job-cut-san-jose-san-mateo-pleasanton-layoff-covid/
808,EQRx,NA,0.18,Healthcare,Boston,USA,United States,Northern America,North America,2023-02-24,2023,Q1,2,Friday,8,Post-IPO,1900,https://www.biopharmadive.com/news/eqrx-biotech-layoffs-jobs-restructuring/643507/
1901,Poshmark,NA,0.02,Retail,SF Bay Area,USA,United States,Northern America,North America,2023-02-24,2023,Q1,2,Friday,8,Acquired,153,https://techcrunch.com/2023/02/24/poshmark-lays-off-employees-just-two-months-after-being-acquired-by-naver/amp/
811,Ericsson,8500,0.08,Other,Stockholm,SWE,Sweden,Northern Europe,Europe,2023-02-24,2023,Q1,2,Friday,8,Post-IPO,663,https://www.reuters.com/business/media-telecom/ericsson-lay-off-8500-employees-memo-2023-02-24/
